Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15,S11TC,S1B_58,S1C_58,S2_58,S3_58,S4A_58,S4B_58,S5_58,S8_58,S9_58,S10_58,S11_58
2023-09-22,14906.0,28300.0,26911.0,13413.0,10308.0,19943.0,20125.0,22686.0,16421.0,16007.0,15856.0,15333.0,16923.0,25271.0,23236.0,11644.0,9058.0,17393.0,17986.0,19596.0,15036.0,13736.0,14250.0,
2023-09-25,14899.0,28746.0,27111.0,13413.0,10333.0,19846.0,20325.0,22764.0,16350.0,16014.0,15772.0,15350.0,16962.0,25504.0,23386.0,11644.0,9042.0,17307.0,18032.0,19600.0,14950.0,13743.0,14150.0,
2023-09-26,14734.0,28329.0,26843.0,13163.0,10317.0,19229.0,19632.0,22579.0,16125.0,15568.0,15484.0,15313.0,16675.0,25620.0,23539.0,11431.0,9092.0,16914.0,17614.0,19607.0,14729.0,13614.0,13856.0,
2023-09-27,14499.0,28329.0,27079.0,12850.0,10283.0,18975.0,19425.0,22100.0,15871.0,15068.0,15213.0,15279.0,16477.0,25592.0,23661.0,11056.0,9067.0,16754.0,17454.0,19196.0,14400.0,13161.0,13563.0,
2023-09-28,14237.0,28113.0,26750.0,12606.0,10233.0,18564.0,19157.0,21757.0,15579.0,14714.0,14963.0,15233.0,16246.0,25075.0,23321.0,10863.0,9017.0,16343.0,17186.0,18921.0,14114.0,12781.0,13263.0,
2023-09-29,14041.0,27750.0,26321.0,12371.0,10160.0,18321.0,18943.0,21593.0,15408.0,14457.0,14729.0,15110.0,16040.0,24792.0,22886.0,10693.0,8960.0,16200.0,17021.0,18796.0,13867.0,12479.0,13014.0,
2023-10-02,13890.0,27496.0,25893.0,12214.0,10110.0,18111.0,18489.0,21439.0,15180.0,14289.0,14483.0,14930.0,15828.0,24704.0,22589.0,10536.0,8950.0,16036.0,16850.0,18707.0,13630.0,12418.0,12767.0,
2023-10-03,13753.0,27125.0,25446.0,12064.0,10110.0,17864.0,18096.0,21307.0,15033.0,14046.0,14271.0,14610.0,15614.0,24729.0,22379.0,10421.0,8950.0,15836.0,16475.0,18639.0,13492.0,12243.0,12621.0,
2023-10-04,13683.0,27167.0,25243.0,11971.0,10110.0,17736.0,17889.0,21446.0,14946.0,13943.0,14164.0,14545.0,15535.0,24646.0,22264.0,10329.0,8950.0,15764.0,16343.0,18754.0,13400.0,12157.0,12529.0,
2023-10-05,13595.0,27008.0,24993.0,11964.0,10110.0,17621.0,17493.0,21607.0,14875.0,13814.0,14171.0,14510.0,15454.0,24383.0,22021.0,10321.0,8950.0,15543.0,15946.0,18768.0,13358.0,12136.0,12550.0,
2023-10-06,13558.0,26817.0,25004.0,11993.0,10110.0,17546.0,17300.0,21607.0,14829.0,13743.0,14211.0,14500.0,15418.0,24225.0,22054.0,10350.0,8950.0,15464.0,15743.0,18768.0,13317.0,12086.0,12546.0,
2023-10-09,13554.0,26704.0,25036.0,12079.0,10175.0,17586.0,17168.0,21607.0,14871.0,13743.0,14271.0,14554.0,15442.0,24092.0,22082.0,10400.0,8975.0,15489.0,15525.0,18768.0,13329.0,12086.0,12607.0,
2023-10-10,13752.0,26375.0,25771.0,12425.0,10225.0,17700.0,17071.0,21707.0,15236.0,13829.0,14588.0,14558.0,15600.0,23921.0,22664.0,10781.0,8992.0,15586.0,15354.0,18868.0,13750.0,12171.0,12944.0,
2023-10-11,13869.0,26363.0,26171.0,12575.0,10242.0,17871.0,17018.0,21907.0,15400.0,13893.0,14738.0,14738.0,15716.0,23933.0,23046.0,10931.0,9017.0,15793.0,15250.0,19061.0,13921.0,12250.0,13119.0,
2023-10-12,13929.0,26446.0,26868.0,12581.0,10258.0,18071.0,17046.0,22264.0,15321.0,13946.0,14625.0,14850.0,15790.0,24017.0,23821.0,10956.0,9000.0,16043.0,15196.0,19479.0,13846.0,12339.0,12969.0,
2023-10-13,13950.0,26529.0,27189.0,12463.0,10233.0,18443.0,17111.0,22507.0,15143.0,14039.0,14319.0,14850.0,15794.0,24267.0,24286.0,10875.0,8992.0,16564.0,15261.0,19671.0,13664.0,12407.0,12669.0,
2023-10-16,13960.0,26579.0,27525.0,12344.0,10317.0,18643.0,17111.0,22686.0,15029.0,14082.0,14109.0,14933.0,15811.0,24392.0,24929.0,10756.0,9075.0,16789.0,15261.0,19850.0,13500.0,12471.0,12431.0,
2023-10-17,14047.0,27033.0,29857.0,12244.0,10317.0,19907.0,17089.0,22764.0,14843.0,14018.0,13906.0,14958.0,15991.0,24450.0,26857.0,10644.0,9092.0,17643.0,15221.0,19950.0,13293.0,12418.0,12213.0,
2023-10-18,14139.0,27108.0,31357.0,12094.0,10317.0,21407.0,17221.0,22807.0,14657.0,14004.0,13744.0,15067.0,16150.0,24500.0,28214.0,10488.0,9092.0,18714.0,15307.0,20029.0,13143.0,12418.0,12038.0,
2023-10-19,14152.0,26742.0,32250.0,12000.0,10325.0,22750.0,17171.0,22750.0,14507.0,13911.0,13613.0,15017.0,16216.0,24367.0,28786.0,10344.0,9092.0,19536.0,15257.0,20029.0,13000.0,12382.0,11906.0,
2023-10-20,14153.0,26333.0,32464.0,11944.0,10325.0,23000.0,17171.0,22764.0,14429.0,13857.0,13525.0,15000.0,16195.0,23958.0,29264.0,10269.0,9092.0,20086.0,15279.0,20050.0,12907.0,12325.0,11769.0,
2023-10-23,14074.0,25921.0,31914.0,11925.0,10283.0,22643.0,17329.0,22768.0,14314.0,13800.0,13413.0,15083.0,16108.0,23488.0,28954.0,10231.0,9033.0,20043.0,15421.0,20046.0,12786.0,12279.0,11638.0,
2023-10-24,13926.0,25475.0,31389.0,11775.0,10258.0,22507.0,17343.0,22571.0,14133.0,13621.0,13179.0,15008.0,15953.0,23063.0,28521.0,10075.0,8992.0,19957.0,15436.0,19904.0,12625.0,12118.0,11450.0,
2023-10-25,13712.0,24975.0,30671.0,11588.0,10167.0,22296.0,17350.0,22346.0,13829.0,13389.0,12863.0,15008.0,15744.0,22392.0,27914.0,9931.0,8925.0,19757.0,15443.0,19764.0,12329.0,11961.0,11106.0,
2023-10-26,13492.0,24479.0,30032.0,11275.0,10075.0,21864.0,17207.0,22129.0,13593.0,13200.0,12594.0,15000.0,15504.0,21963.0,27589.0,9663.0,8808.0,19504.0,15300.0,19661.0,12136.0,11782.0,10806.0,
2023-10-27,13024.0,24021.0,29661.0,10850.0,9958.0,21582.0,17168.0,21961.0,12500.0,12939.0,11631.0,14896.0,15112.0,21508.0,27004.0,9200.0,8692.0,19289.0,15250.0,19550.0,11057.0,11546.0,9813.0,
2023-10-30,12754.0,23604.0,29293.0,10619.0,9850.0,21346.0,17125.0,21793.0,11964.0,12754.0,10944.0,14783.0,14844.0,21208.0,26668.0,9019.0,8617.0,19089.0,15264.0,19425.0,10436.0,11386.0,9156.0,
2023-10-31,12484.0,23008.0,28868.0,10256.0,9708.0,21479.0,16871.0,21414.0,11557.0,12536.0,10506.0,14617.0,14565.0,21171.0,26404.0,8656.0,8533.0,18921.0,15082.0,19071.0,10043.0,11136.0,8713.0,
2023-11-01,12311.0,22579.0,28907.0,10163.0,9600.0,22157.0,16614.0,20818.0,11386.0,11929.0,10281.0,14300.0,14394.0,20667.0,26543.0,8531.0,8358.0,19532.0,14832.0,18489.0,9886.0,10500.0,8481.0,
2023-11-02,12192.0,22338.0,29164.0,10044.0,9492.0,22632.0,16536.0,20543.0,11186.0,11618.0,10063.0,14042.0,14284.0,20396.0,26718.0,8375.0,8225.0,19954.0,14718.0,18304.0,9686.0,10246.0,8231.0,
2023-11-03,12111.0,22221.0,29646.0,9886.0,9375.0,23221.0,16389.0,20196.0,11043.0,11468.0,9950.0,13342.0,14166.0,20217.0,27168.0,8193.0,8075.0,20443.0,14579.0,18125.0,9550.0,10000.0,8121.0,
2023-11-06,12080.0,22142.0,29871.0,9831.0,9342.0,23714.0,16279.0,20014.0,11036.0,11279.0,9925.0,12717.0,14097.0,20117.0,27539.0,8125.0,7992.0,20764.0,14464.0,18029.0,9514.0,9793.0,8063.0,
2023-11-07,12066.0,22004.0,30100.0,9813.0,9258.0,24121.0,16146.0,19950.0,11107.0,11204.0,10019.0,12550.0,14095.0,19767.0,27750.0,8081.0,7850.0,21032.0,14361.0,18000.0,9586.0,9736.0,8150.0,
2023-11-08,12139.0,21800.0,31493.0,9875.0,9200.0,24904.0,15861.0,19989.0,11136.0,11275.0,10113.0,12229.0,14173.0,19671.0,28757.0,8069.0,7783.0,21718.0,14139.0,17857.0,9614.0,9807.0,8231.0,
2023-11-09,12279.0,21700.0,31714.0,9919.0,9183.0,26286.0,15704.0,20029.0,11207.0,11379.0,10213.0,11950.0,14270.0,19658.0,29214.0,8094.0,7733.0,23171.0,14014.0,17854.0,9657.0,9914.0,8331.0,
2023-11-10,12373.0,21725.0,32021.0,9894.0,9133.0,26929.0,15614.0,20064.0,11214.0,11436.0,10250.0,11771.0,14307.0,19650.0,29536.0,8069.0,7733.0,24293.0,13921.0,17836.0,9671.0,9954.0,8369.0,
2023-11-13,12396.0,21642.0,32221.0,9894.0,9092.0,27257.0,15564.0,20050.0,11221.0,11471.0,10231.0,11563.0,14306.0,19625.0,29736.0,8038.0,7733.0,24636.0,13875.0,17821.0,9675.0,9971.0,8350.0,
2023-11-14,12466.0,21763.0,32375.0,9888.0,9050.0,27682.0,15175.0,20300.0,11407.0,11736.0,10338.0,11788.0,14390.0,19608.0,29836.0,8038.0,7692.0,25046.0,13579.0,18104.0,9864.0,10161.0,8488.0,
2023-11-15,12549.0,21775.0,32668.0,9850.0,9025.0,28000.0,14971.0,20532.0,11600.0,11971.0,10450.0,11833.0,14463.0,19613.0,30036.0,7994.0,7650.0,25357.0,13432.0,18307.0,10107.0,10400.0,8638.0,
2023-11-16,12956.0,21917.0,33746.0,10056.0,8983.0,29507.0,15129.0,20929.0,11907.0,12439.0,11069.0,12042.0,14846.0,19733.0,31279.0,8175.0,7533.0,26736.0,13611.0,18700.0,10629.0,10843.0,9319.0,
2023-11-17,13250.0,22133.0,34414.0,10300.0,8683.0,30268.0,15529.0,21839.0,12264.0,13221.0,11513.0,12083.0,15167.0,19888.0,31982.0,8494.0,7283.0,27543.0,13939.0,19589.0,10707.0,11375.0,9675.0,
2023-11-20,13389.0,22217.0,34918.0,10394.0,8583.0,30707.0,15771.0,22036.0,12357.0,13661.0,11625.0,12242.0,15332.0,19833.0,32282.0,8594.0,7200.0,28079.0,14179.0,19779.0,10771.0,11736.0,9759.0,
2023-11-21,13548.0,22400.0,35218.0,10513.0,8525.0,31211.0,15986.0,22489.0,12461.0,14100.0,11734.0,12279.0,15505.0,20000.0,32550.0,8688.0,7133.0,28496.0,14425.0,20211.0,10864.0,12171.0,9806.0,
2023-11-22,13712.0,22646.0,35636.0,10581.0,8500.0,31936.0,16239.0,23261.0,12500.0,14589.0,11756.0,12483.0,15726.0,20292.0,32914.0,8731.0,7108.0,29086.0,14621.0,20700.0,10900.0,12611.0,9800.0,
2023-11-23,13918.0,23046.0,35842.0,10793.0,8483.0,32308.0,16638.0,23771.0,12743.0,14892.0,11993.0,12563.0,15958.0,20717.0,33142.0,8914.0,7067.0,29425.0,14996.0,21004.0,11057.0,12908.0,9993.0,
2023-11-24,14067.0,23283.0,36017.0,10900.0,8483.0,32704.0,16788.0,24075.0,12800.0,15242.0,12013.0,12933.0,16126.0,20846.0,33238.0,9000.0,7067.0,29883.0,15100.0,21308.0,11207.0,13258.0,10106.0,
2023-11-27,14209.0,23421.0,36100.0,10956.0,8567.0,32836.0,16879.0,24254.0,12879.0,15393.0,12125.0,13417.0,16264.0,21200.0,33250.0,9138.0,7150.0,30150.0,15189.0,21518.0,11300.0,13493.0,10231.0,
2023-11-28,14526.0,24300.0,37186.0,11394.0,8583.0,33825.0,17379.0,24436.0,13279.0,15596.0,12444.0,13675.0,16677.0,21654.0,33861.0,9494.0,7150.0,30643.0,15396.0,21907.0,11707.0,13789.0,10556.0,
2023-11-29,14959.0,25079.0,38357.0,11738.0,8700.0,35000.0,17818.0,25175.0,13650.0,16293.0,12781.0,14042.0,17172.0,22050.0,34964.0,9775.0,7233.0,31800.0,15771.0,22314.0,12107.0,14454.0,10900.0,
2023-11-30,15678.0,28192.0,39729.0,12106.0,8817.0,36404.0,19164.0,25771.0,14314.0,16943.0,13300.0,15054.0,18007.0,24458.0,36457.0,10131.0,7317.0,33329.0,16821.0,22886.0,12693.0,15093.0,11463.0,
2023-12-01,16378.0,28913.0,41321.0,12881.0,8958.0,37407.0,19596.0,26086.0,14911.0,17518.0,14019.0,15163.0,18580.0,25763.0,37643.0,10906.0,7400.0,34586.0,17836.0,23211.0,13311.0,15632.0,12091.0,
2023-12-04,16788.0,29688.0,42746.0,13281.0,9058.0,38375.0,20064.0,26304.0,15236.0,17718.0,14438.0,15488.0,19017.0,26538.0,38957.0,11188.0,7400.0,35482.0,18468.0,23404.0,13629.0,15896.0,12506.0,
2023-12-05,17213.0,30013.0,43057.0,13938.0,9083.0,38693.0,20475.0,26229.0,15436.0,17800.0,14931.0,16033.0,19343.0,27104.0,39339.0,11788.0,7483.0,35793.0,19532.0,23432.0,13921.0,16214.0,12969.0,
2023-12-06,17077.0,30163.0,43207.0,13563.0,8917.0,39207.0,20625.0,25921.0,14861.0,17793.0,14466.0,15960.0,19203.0,27142.0,39532.0,11588.0,7442.0,36236.0,19557.0,23250.0,13396.0,16204.0,12484.0,
2023-12-07,16918.0,30254.0,43150.0,12956.0,8792.0,40636.0,20675.0,25668.0,14143.0,17804.0,13675.0,16004.0,19049.0,27975.0,39779.0,11013.0,7317.0,37529.0,19629.0,22932.0,12786.0,16157.0,11763.0,
2023-12-08,16731.0,30333.0,43164.0,12688.0,8750.0,41086.0,20550.0,25564.0,13607.0,17732.0,13031.0,15996.0,18899.0,28088.0,40021.0,10781.0,7242.0,37993.0,19543.0,22850.0,12121.0,16111.0,11100.0,
2023-12-11,16564.0,29700.0,43146.0,12406.0,8750.0,41214.0,20361.0,25511.0,13257.0,17707.0,12506.0,15900.0,18713.0,27592.0,40011.0,10444.0,7275.0,38207.0,19446.0,22796.0,11836.0,16111.0,10700.0,
2023-12-12,16280.0,29633.0,42929.0,11950.0,8625.0,41004.0,20271.0,25429.0,12721.0,17851.0,11925.0,15938.0,18485.0,27133.0,39871.0,10006.0,7192.0,38000.0,19225.0,22729.0,11300.0,16293.0,10238.0,
2023-12-13,16090.0,29438.0,42457.0,11650.0,8500.0,40529.0,20100.0,25496.0,12521.0,17901.0,11650.0,15675.0,18269.0,26954.0,39579.0,9738.0,7108.0,37621.0,19021.0,22771.0,11071.0,16343.0,10006.0,
2023-12-14,15865.0,29242.0,41782.0,11238.0,8492.0,39993.0,20071.0,25514.0,12100.0,17937.0,11225.0,15596.0,18030.0,26821.0,39107.0,9375.0,7142.0,37114.0,18971.0,22821.0,10693.0,16432.0,9638.0,
2023-12-15,15686.0,29008.0,41407.0,10944.0,8458.0,39800.0,19950.0,25582.0,11779.0,18030.0,10788.0,15558.0,17855.0,26550.0,38943.0,9119.0,7117.0,37007.0,18921.0,22871.0,10336.0,16507.0,9200.0,
2023-12-18,15608.0,28879.0,41139.0,10863.0,8458.0,39521.0,19925.0,25800.0,11596.0,18132.0,10575.0,15558.0,17778.0,26496.0,38700.0,9006.0,7117.0,36943.0,18914.0,23129.0,10143.0,16564.0,8969.0,
2023-12-19,15491.0,28821.0,40339.0,10756.0,8458.0,39214.0,19886.0,25861.0,11336.0,18429.0,10444.0,15479.0,17671.0,26533.0,37914.0,8931.0,7117.0,36693.0,18911.0,23168.0,9914.0,16604.0,8806.0,
2023-12-20,15363.0,28667.0,39600.0,10731.0,8458.0,38814.0,19804.0,25893.0,11171.0,18536.0,10306.0,15629.0,17579.0,26333.0,37250.0,8906.0,7117.0,36193.0,18775.0,23189.0,9750.0,16707.0,8681.0,
2023-12-21,15159.0,28404.0,38436.0,10969.0,8442.0,37871.0,19721.0,25825.0,11107.0,18568.0,10275.0,15575.0,17446.0,26117.0,36050.0,8931.0,7108.0,34964.0,18500.0,23096.0,9686.0,16711.0,8650.0,
2023-12-22,15063.0,28179.0,38071.0,11000.0,8342.0,37518.0,19439.0,25679.0,11064.0,18457.0,10241.0,15546.0,17325.0,26071.0,35757.0,8931.0,7092.0,34568.0,18321.0,22950.0,9643.0,16596.0,8584.0,
2024-01-02,14392.0,27533.0,35575.0,10871.0,8258.0,33986.0,18464.0,24793.0,11000.0,17711.0,10214.0,15367.0,16646.0,24550.0,32725.0,8843.0,7042.0,31968.0,17057.0,22279.0,9557.0,15857.0,8632.0,
2024-01-03,13979.0,26825.0,33786.0,10793.0,8217.0,31821.0,17786.0,24475.0,11157.0,17439.0,10457.0,15450.0,16285.0,23654.0,30768.0,8807.0,7008.0,29182.0,16382.0,22075.0,9746.0,15504.0,8900.0,
2024-01-04,13600.0,25746.0,32646.0,10756.0,8133.0,29868.0,16857.0,24071.0,11150.0,16696.0,10588.0,15442.0,15853.0,22979.0,29846.0,8694.0,7008.0,27057.0,15743.0,21536.0,9807.0,14796.0,9075.0,
2024-01-05,13337.0,25396.0,32161.0,10763.0,8117.0,29336.0,15986.0,23775.0,11036.0,15936.0,10563.0,15275.0,15580.0,22571.0,29157.0,8650.0,6992.0,26396.0,14871.0,21175.0,9707.0,14382.0,9119.0,
2024-01-08,13138.0,25075.0,31907.0,10843.0,8025.0,28911.0,15482.0,23157.0,10907.0,15504.0,10593.0,15075.0,15374.0,22350.0,28857.0,8714.0,6900.0,25946.0,14196.0,20743.0,9507.0,14086.0,9143.0,
2024-01-09,12780.0,24163.0,30918.0,10881.0,7908.0,27868.0,14518.0,22632.0,10771.0,14968.0,10544.0,15033.0,15003.0,21629.0,28461.0,8725.0,6850.0,24968.0,13279.0,19914.0,9357.0,13261.0,9088.0,
2024-01-10,12485.0,23713.0,30411.0,10881.0,7808.0,27250.0,13879.0,22058.0,10436.0,14146.0,10300.0,15167.0,14695.0,21208.0,27857.0,8725.0,6767.0,24543.0,12764.0,19461.0,9057.0,12550.0,8819.0,
2024-01-11,12188.0,23567.0,29800.0,10944.0,7767.0,26436.0,13257.0,21626.0,10164.0,13821.0,10063.0,15233.0,14447.0,21000.0,27236.0,8725.0,6650.0,23886.0,12114.0,19029.0,8807.0,12007.0,8581.0,
2024-01-12,11967.0,23413.0,28568.0,10919.0,7717.0,25429.0,13004.0,21329.0,9993.0,13379.0,9919.0,15075.0,14171.0,20938.0,26321.0,8681.0,6642.0,23089.0,11861.0,18804.0,8650.0,11632.0,8438.0,
2024-01-15,11855.0,23383.0,28339.0,10850.0,7700.0,24946.0,12843.0,21100.0,9943.0,13175.0,9869.0,15067.0,14055.0,20975.0,26057.0,8625.0,6625.0,22746.0,11736.0,18557.0,8557.0,11443.0,8350.0,
2024-01-16,11665.0,23392.0,27521.0,10763.0,7725.0,24093.0,12546.0,20907.0,9793.0,13000.0,9794.0,14992.0,13859.0,20975.0,25107.0,8638.0,6667.0,21943.0,11471.0,18275.0,8386.0,11211.0,8275.0,
2024-01-17,11428.0,23408.0,25429.0,10900.0,7725.0,22029.0,12379.0,20675.0,9736.0,12882.0,9825.0,14992.0,13581.0,20958.0,23500.0,8781.0,6583.0,20143.0,11421.0,18057.0,8343.0,11057.0,8250.0,
2024-01-18,11315.0,24042.0,24286.0,11019.0,7683.0,20979.0,12464.0,20586.0,9814.0,12814.0,9869.0,14975.0,13498.0,21300.0,22214.0,8913.0,6542.0,19021.0,11541.0,17971.0,8325.0,10961.0,8256.0,
2024-01-19,11328.0,24121.0,24157.0,11081.0,7667.0,20764.0,12543.0,20854.0,9821.0,12939.0,9900.0,14996.0,13523.0,21558.0,21843.0,9006.0,6533.0,18786.0,11579.0,18239.0,8257.0,11079.0,8281.0,
2024-01-22,11301.0,24367.0,23779.0,11100.0,7583.0,20014.0,12586.0,20975.0,9804.0,13232.0,9913.0,15008.0,13483.0,21733.0,21586.0,9025.0,6575.0,18200.0,11564.0,18300.0,8236.0,11246.0,8288.0,
2024-01-23,11358.0,24438.0,23971.0,11169.0,7708.0,19879.0,12629.0,21179.0,9804.0,13371.0,9913.0,15017.0,13541.0,21817.0,21561.0,9094.0,6792.0,18139.0,11537.0,18454.0,8221.0,11371.0,8288.0,
2024-01-24,11546.0,26033.0,24136.0,11256.0,7792.0,19914.0,12750.0,21664.0,9911.0,13489.0,10066.0,15029.0,13730.0,23738.0,21450.0,9269.0,6792.0,18079.0,11634.0,18850.0,8329.0,11529.0,8381.0,
2024-01-25,11677.0,26617.0,24443.0,11375.0,7792.0,20014.0,12825.0,22096.0,10021.0,13746.0,10163.0,15117.0,13877.0,24417.0,21646.0,9369.0,6792.0,18079.0,11671.0,19254.0,8429.0,11736.0,8513.0,
2024-01-26,11711.0,26788.0,25121.0,11413.0,7792.0,19500.0,12964.0,22429.0,10033.0,13861.0,10236.0,15133.0,13936.0,24633.0,22103.0,9431.0,6792.0,17357.0,11768.0,19514.0,8442.0,11843.0,8600.0,
2024-01-29,11711.0,27079.0,25161.0,11413.0,7708.0,19407.0,13079.0,22668.0,9996.0,13871.0,10231.0,15146.0,13955.0,24867.0,22082.0,9406.0,6750.0,17214.0,11800.0,19679.0,8407.0,11929.0,8588.0,
2024-01-30,11666.0,27750.0,25318.0,11375.0,7583.0,19179.0,13104.0,22761.0,9814.0,13996.0,10025.0,15667.0,13984.0,25413.0,22229.0,9375.0,6583.0,16946.0,11836.0,19721.0,8229.0,12079.0,8409.0,
2024-01-31,11600.0,27938.0,25786.0,11194.0,7458.0,19093.0,13407.0,23054.0,9493.0,14207.0,9706.0,15942.0,13989.0,25588.0,22521.0,9150.0,6542.0,17007.0,11993.0,19886.0,7914.0,12250.0,8081.0,
2024-02-01,11526.0,28042.0,26268.0,10950.0,7367.0,19407.0,13532.0,23107.0,9221.0,14239.0,9338.0,16108.0,13962.0,25700.0,22900.0,8950.0,6450.0,17343.0,12079.0,19893.0,7621.0,12271.0,7713.0,
2024-02-02,11446.0,28479.0,26768.0,10756.0,7233.0,19821.0,13750.0,23125.0,8800.0,14193.0,8956.0,16183.0,13937.0,26138.0,23461.0,8738.0,6275.0,17600.0,12243.0,19861.0,7229.0,12229.0,7388.0,
2024-02-05,11411.0,28608.0,26857.0,10600.0,7233.0,20179.0,13814.0,23161.0,8607.0,14193.0,8756.0,16350.0,13937.0,26367.0,23571.0,8625.0,6267.0,17821.0,12329.0,19875.0,7029.0,12193.0,7169.0,
2024-02-06,11450.0,28833.0,27036.0,10525.0,7233.0,20764.0,13864.0,23200.0,8504.0,14221.0,8675.0,16558.0,14001.0,26558.0,23907.0,8550.0,6267.0,18321.0,12396.0,19918.0,6986.0,12229.0,7025.0,
2024-02-07,11521.0,28833.0,27800.0,10525.0,7200.0,21293.0,13743.0,23171.0,8507.0,14136.0,8731.0,16742.0,14078.0,26542.0,24529.0,8581.0,6283.0,18821.0,12286.0,19950.0,6982.0,12243.0,7056.0,
2024-02-08,11550.0,28675.0,29321.0,10531.0,7200.0,21457.0,13586.0,23271.0,8511.0,14136.0,8759.0,16908.0,14169.0,26300.0,25393.0,8594.0,6283.0,18843.0,12100.0,20114.0,6989.0,12243.0,7081.0,
2024-02-09,11584.0,28675.0,30429.0,10531.0,7200.0,21714.0,13514.0,23307.0,8500.0,14071.0,8756.0,17208.0,14262.0,26383.0,26036.0,8600.0,6283.0,18821.0,12021.0,20161.0,6993.0,12286.0,7088.0,
2024-02-12,11533.0,28717.0,30821.0,10458.0,7200.0,21818.0,13250.0,23204.0,8417.0,13986.0,8696.0,17229.0,14230.0,26225.0,26521.0,8550.0,6233.0,18871.0,11818.0,20064.0,6900.0,12218.0,6992.0,
2024-02-13,11515.0,28521.0,31268.0,10444.0,7200.0,21768.0,13143.0,22971.0,8371.0,13829.0,8663.0,17267.0,14199.0,26142.0,27171.0,8494.0,6233.0,18811.0,11700.0,19914.0,6886.0,12129.0,6969.0,
2024-02-14,11572.0,28513.0,30871.0,10538.0,7200.0,21682.0,13196.0,23011.0,8650.0,13804.0,8875.0,17408.0,14255.0,26158.0,26850.0,8589.0,6233.0,18750.0,11771.0,19971.0,7064.0,12121.0,7181.0,
2024-02-15,11640.0,28513.0,30196.0,10688.0,7292.0,21086.0,13096.0,22971.0,8886.0,13661.0,9213.0,17542.0,14261.0,26163.0,26575.0,8688.0,6325.0,18607.0,11761.0,19961.0,7300.0,12043.0,7488.0,
2024-02-16,11783.0,28513.0,29993.0,10888.0,7417.0,20996.0,13036.0,22914.0,9343.0,13621.0,9694.0,17650.0,14385.0,26167.0,26425.0,8875.0,6433.0,18525.0,11707.0,19936.0,7714.0,12014.0,7981.0,
2024-02-19,11985.0,28417.0,29671.0,11244.0,7658.0,20639.0,12996.0,23104.0,9807.0,13636.0,10231.0,17842.0,14553.0,26150.0,26211.0,9219.0,6625.0,18307.0,11686.0,20014.0,8179.0,12125.0,8513.0,
2024-02-20,12416.0,28288.0,29150.0,11894.0,7925.0,20186.0,12746.0,23264.0,11057.0,13646.0,11350.0,18346.0,14895.0,25996.0,26218.0,9875.0,7000.0,17918.0,11514.0,20175.0,9379.0,12164.0,9569.0,
2024-02-21,12692.0,28017.0,28889.0,12569.0,8050.0,19443.0,12879.0,23418.0,11800.0,13729.0,12109.0,18646.0,15140.0,25713.0,26064.0,10438.0,7250.0,17075.0,11618.0,20286.0,10054.0,12239.0,10456.0,
2024-02-22,12918.0,27771.0,28479.0,13156.0,8417.0,18821.0,12771.0,23707.0,12186.0,13864.0,12500.0,19100.0,15341.0,25458.0,25529.0,11038.0,7583.0,16611.0,11536.0,20486.0,10479.0,12511.0,10894.0,
2024-02-23,13077.0,27771.0,28246.0,13386.0,8683.0,18525.0,12771.0,23811.0,12543.0,14354.0,12864.0,19233.0,15509.0,25479.0,25296.0,11264.0,7767.0,16350.0,11543.0,20618.0,10832.0,12746.0,11282.0,
2024-02-26,13175.0,27725.0,27989.0,13588.0,8742.0,18414.0,12746.0,23814.0,12871.0,14407.0,13169.0,19238.0,15590.0,25429.0,25139.0,11469.0,7833.0,16179.0,11454.0,20629.0,11136.0,12782.0,11581.0,
2024-02-27,13416.0,27679.0,27650.0,13994.0,8817.0,18104.0,12725.0,23793.0,13486.0,14393.0,13663.0,19050.0,15707.0,25408.0,24657.0,11950.0,7875.0,16021.0,11336.0,20618.0,11957.0,12789.0,12228.0,
2024-02-28,13626.0,27658.0,26507.0,14444.0,9242.0,17339.0,12743.0,23693.0,14064.0,14357.0,14288.0,18904.0,15823.0,25467.0,23896.0,12350.0,8242.0,15454.0,11296.0,20529.0,12607.0,12732.0,12900.0,
2024-02-29,13832.0,27792.0,25739.0,14869.0,9792.0,16904.0,12786.0,23521.0,14586.0,14207.0,14794.0,18663.0,15968.0,25604.0,23161.0,12706.0,8667.0,15064.0,11321.0,20357.0,13179.0,12586.0,13519.0,
2024-03-01,13940.0,27900.0,25000.0,15100.0,10000.0,16271.0,12618.0,23425.0,15336.0,14161.0,15538.0,18538.0,16067.0,25725.0,22089.0,12900.0,8833.0,14350.0,11329.0,20257.0,13786.0,12521.0,14156.0,
2024-03-04,14098.0,28004.0,24654.0,15300.0,10250.0,15889.0,12636.0,23293.0,16036.0,13986.0,16222.0,18350.0,16195.0,26163.0,21657.0,13094.0,8917.0,13732.0,11368.0,20179.0,14464.0,12400.0,14756.0,
2024-03-05,14270.0,28142.0,24043.0,15563.0,10708.0,15171.0,12604.0,23064.0,16921.0,13561.0,16944.0,18083.0,16313.0,26300.0,20732.0,13294.0,9333.0,13189.0,11332.0,20007.0,15357.0,11832.0,15456.0,
