Date,P4TC,P1A,P2A,P3A,P4,P5,P6,P7,P8
2018-07-20,12457.0,15644.0,22324.0,11011.0,6000.0,10550.0,13353.0,,
2018-07-23,12529.0,15906.0,22427.0,11036.0,6002.0,10622.0,13395.0,,
2018-07-24,12649.0,16206.0,22659.0,11013.0,6011.0,10550.0,13370.0,,
2018-07-25,12700.0,16344.0,22615.0,10975.0,6018.0,10458.0,13403.0,,
2018-07-26,12656.0,16417.0,22564.0,10819.0,6006.0,10428.0,13382.0,,
2018-07-27,12695.0,16517.0,22708.0,10722.0,6003.0,10289.0,13457.0,,
2018-07-30,12688.0,16528.0,22718.0,10666.0,6003.0,10194.0,13443.0,,
2018-07-31,12555.0,16283.0,22653.0,10514.0,5960.0,10128.0,13320.0,,
2018-08-01,12307.0,15733.0,22335.0,10352.0,5931.0,10106.0,13200.0,,
2018-08-02,11928.0,15006.0,21870.0,10163.0,5721.0,10061.0,13015.0,,
2018-08-03,11574.0,14372.0,21448.0,9957.0,5588.0,9933.0,12855.0,,
2018-08-06,11362.0,13944.0,21178.0,9790.0,5523.0,9922.0,12765.0,,
2018-08-07,11094.0,13433.0,20745.0,9690.0,5486.0,9850.0,12620.0,,
2018-08-08,10930.0,13000.0,20535.0,9632.0,5416.0,9744.0,12541.0,,
2018-08-09,10802.0,12706.0,20355.0,9617.0,5359.0,,12483.0,,
2018-08-10,10724.0,12583.0,20283.0,9591.0,5333.0,9594.0,12453.0,,
2018-08-13,10723.0,12539.0,20253.0,9645.0,5336.0,9561.0,12453.0,,
2018-08-14,10915.0,12672.0,20375.0,10050.0,5480.0,9678.0,12523.0,,
2018-08-15,11247.0,12969.0,20663.0,10805.0,5564.0,10006.0,12669.0,,
2018-08-16,11594.0,13517.0,20970.0,11348.0,5607.0,10256.0,12865.0,,
2018-08-17,11898.0,14022.0,21305.0,11700.0,5635.0,10550.0,13153.0,,
2018-08-20,12064.0,14283.0,21608.0,11912.0,5709.0,10867.0,13313.0,,
2018-08-21,12257.0,14497.0,21796.0,12195.0,5757.0,11633.0,13552.0,,
2018-08-22,12500.0,14950.0,22057.0,12409.0,5839.0,,13809.0,,
2018-08-23,12870.0,15560.0,22820.0,12722.0,5896.0,12222.0,14077.0,,
2018-08-24,13055.0,15870.0,23277.0,12886.0,5921.0,12656.0,14172.0,,
2018-08-27,,,,,,12933.0,,,
2018-08-28,13156.0,16065.0,23376.0,12920.0,5916.0,13000.0,14240.0,,
2018-08-29,13125.0,16220.0,23370.0,12828.0,5872.0,13000.0,14208.0,,
2018-08-30,12876.0,15810.0,22983.0,12603.0,5826.0,12900.0,14020.0,,
2018-08-31,12582.0,15210.0,22609.0,12267.0,5770.0,12650.0,13868.0,,
2018-09-03,12337.0,14805.0,22309.0,11994.0,5698.0,12344.0,13697.0,,
2018-09-04,12148.0,14483.0,22085.0,11842.0,5681.0,12167.0,13517.0,,
2018-09-05,12049.0,14245.0,21870.0,11850.0,5652.0,12106.0,13550.0,,
2018-09-06,12151.0,14185.0,21866.0,12225.0,5701.0,12228.0,13568.0,,
2018-09-07,12249.0,14200.0,21859.0,12592.0,5742.0,12522.0,13635.0,,
2018-09-10,12378.0,14405.0,22175.0,12777.0,5777.0,12669.0,13705.0,,
2018-09-11,12474.0,14515.0,22309.0,12850.0,5790.0,12833.0,13795.0,,
2018-09-12,12429.0,14300.0,22195.0,13023.0,5829.0,13022.0,13803.0,,
2018-09-13,12310.0,13880.0,21986.0,13175.0,5848.0,13267.0,13793.0,,
2018-09-14,12219.0,13535.0,21745.0,13358.0,5870.0,13417.0,13855.0,,
2018-09-17,12184.0,13285.0,21591.0,13517.0,5903.0,13531.0,13870.0,,
2018-09-18,12249.0,13285.0,21591.0,13808.0,5937.0,13611.0,14025.0,,
2018-09-19,12286.0,13230.0,21609.0,14003.0,5968.0,13689.0,14193.0,,
2018-09-20,12499.0,13700.0,21764.0,14241.0,6008.0,13933.0,14449.0,,
2018-09-21,12732.0,14135.0,22045.0,14382.0,6028.0,14217.0,14712.0,,
2018-09-24,12916.0,14358.0,22445.0,14492.0,6093.0,14343.0,14932.0,,
2018-09-25,13150.0,14840.0,22818.0,14628.0,6091.0,14444.0,15277.0,,
2018-09-26,13455.0,15380.0,23320.0,14741.0,6175.0,14478.0,15578.0,,
2018-09-27,13552.0,15475.0,23651.0,14823.0,6164.0,14561.0,15768.0,,
2018-09-28,13595.0,15540.0,23723.0,14896.0,6156.0,14528.0,15847.0,,
2018-10-01,13577.0,15525.0,23717.0,14832.0,6133.0,14494.0,15894.0,,
2018-10-02,13461.0,15370.0,23371.0,14632.0,6076.0,14486.0,15980.0,,
2018-10-03,13470.0,15480.0,23271.0,14553.0,6054.0,14444.0,16052.0,,
2018-10-04,13685.0,15800.0,23491.0,14738.0,6197.0,14463.0,16258.0,,
2018-10-05,13849.0,16045.0,23673.0,14939.0,6245.0,14550.0,16403.0,,
2018-10-08,14029.0,16235.0,23816.0,15083.0,6376.0,14631.0,16525.0,,
2018-10-09,14012.0,16305.0,23845.0,15033.0,6306.0,14650.0,16570.0,,
2018-10-10,14030.0,16345.0,23864.0,15085.0,6280.0,14689.0,16609.0,,
2018-10-11,14133.0,16610.0,24186.0,15009.0,6207.0,14689.0,16650.0,,
2018-10-12,14227.0,16845.0,24374.0,14951.0,6169.0,14664.0,16643.0,,
2018-10-15,14259.0,16945.0,24441.0,14911.0,6153.0,14581.0,16624.0,,
2018-10-16,14364.0,17313.0,24702.0,14862.0,6120.0,14569.0,16613.0,,
2018-10-17,14385.0,17470.0,24747.0,14787.0,6100.0,14514.0,16489.0,,
2018-10-18,14327.0,17468.0,24717.0,14658.0,6050.0,14497.0,16348.0,,
2018-10-19,14217.0,17323.0,24541.0,14493.0,6018.0,14500.0,16155.0,,
2018-10-22,14068.0,17165.0,24308.0,14316.0,5976.0,14453.0,15870.0,,
2018-10-23,13740.0,16620.0,23805.0,13931.0,5897.0,14242.0,15487.0,,
2018-10-24,13372.0,16190.0,23337.0,13487.0,5809.0,13869.0,15202.0,,
2018-10-25,12993.0,15640.0,22763.0,12981.0,5717.0,13578.0,14855.0,,
2018-10-26,12682.0,15185.0,22290.0,12697.0,5683.0,13300.0,14645.0,,
2018-10-29,12469.0,14850.0,21915.0,12510.0,5651.0,13056.0,14403.0,,
2018-10-30,12262.0,14550.0,21685.0,12453.0,5634.0,12778.0,14275.0,,
2018-10-31,12212.0,14440.0,21555.0,12516.0,5638.0,12533.0,14290.0,,
2018-11-01,12229.0,14370.0,21530.0,12676.0,5636.0,12344.0,14406.0,,
2018-11-02,12263.0,14385.0,21557.0,12763.0,5636.0,12233.0,14530.0,,
2018-11-05,12276.0,14380.0,21631.0,12754.0,5622.0,12178.0,14573.0,,
2018-11-06,12245.0,14340.0,21611.0,12669.0,5604.0,,14505.0,,
2018-11-07,12107.0,14145.0,21450.0,12349.0,5574.0,12000.0,14343.0,,
2018-11-08,11985.0,14165.0,21380.0,11913.0,5472.0,11678.0,14261.0,,
2018-11-09,11975.0,14405.0,21427.0,11559.0,5419.0,11122.0,14140.0,,
2018-11-12,11972.0,14570.0,21464.0,11362.0,5334.0,10811.0,14070.0,,
2018-11-13,11988.0,14760.0,21505.0,11202.0,5297.0,10700.0,13925.0,,
2018-11-14,11878.0,14795.0,21432.0,11007.0,5208.0,10550.0,13680.0,,
2018-11-15,11731.0,14740.0,21291.0,10774.0,5126.0,10233.0,13275.0,,
2018-11-16,11622.0,14670.0,21167.0,10578.0,5084.0,9656.0,12645.0,,
2018-11-19,11497.0,14475.0,21024.0,10409.0,5043.0,9422.0,12405.0,,
2018-11-20,11328.0,14240.0,20891.0,10207.0,4978.0,9122.0,12170.0,,
2018-11-21,11134.0,14095.0,20706.0,9959.0,4832.0,8883.0,12043.0,,
2018-11-22,11018.0,13925.0,20626.0,9770.0,4769.0,8706.0,11958.0,,
2018-11-23,10996.0,13955.0,20639.0,9744.0,4713.0,8613.0,11982.0,,
2018-11-26,11101.0,14060.0,20751.0,9870.0,4761.0,8642.0,12018.0,,
2018-11-27,11320.0,14365.0,21029.0,10208.0,4798.0,8808.0,12140.0,,
2018-11-28,11542.0,14630.0,21418.0,10497.0,4822.0,8936.0,12212.0,,
2018-11-29,11636.0,14720.0,21545.0,10609.0,4837.0,8908.0,12260.0,,
2018-11-30,11694.0,14785.0,21584.0,10638.0,4948.0,8908.0,12245.0,,
2018-12-03,11746.0,14865.0,21655.0,10746.0,4918.0,8997.0,12253.0,,
2018-12-04,11789.0,14900.0,21729.0,10812.0,4912.0,9144.0,12273.0,,
2018-12-05,11771.0,14840.0,21727.0,10830.0,4911.0,9372.0,12270.0,,
2018-12-06,11777.0,14753.0,21754.0,10829.0,4911.0,9600.0,12251.0,,
2018-12-07,11748.0,14665.0,21692.0,10785.0,4907.0,9761.0,12248.0,,
2018-12-10,11707.0,14570.0,21616.0,10740.0,4893.0,9817.0,12238.0,,
2018-12-11,11626.0,14405.0,21448.0,10694.0,4893.0,9883.0,12318.0,,
2018-12-12,11554.0,14300.0,21226.0,10746.0,4893.0,10286.0,12345.0,,
2018-12-13,11672.0,14390.0,21371.0,10999.0,4932.0,10728.0,12472.0,,
2018-12-14,11828.0,14465.0,21600.0,11238.0,4987.0,11250.0,12565.0,,
2018-12-17,11924.0,14490.0,21676.0,11505.0,5011.0,11511.0,12593.0,,
2018-12-18,11956.0,14480.0,21688.0,11688.0,5017.0,11628.0,12580.0,,
2018-12-19,11944.0,14310.0,21725.0,11783.0,5016.0,11633.0,12580.0,,
2018-12-20,11793.0,13920.0,21475.0,11772.0,5016.0,11589.0,12575.0,,
2018-12-21,11510.0,13330.0,20943.0,11702.0,5011.0,11372.0,12510.0,,
2018-12-24,11386.0,13130.0,20655.0,11571.0,4980.0,11289.0,12483.0,,
2019-01-02,11144.0,12745.0,20347.0,11310.0,4939.0,11000.0,12337.0,,
2019-01-03,10938.0,12380.0,20055.0,11173.0,4913.0,10769.0,12222.0,,
2019-01-04,10677.0,11705.0,19707.0,11075.0,4908.0,10733.0,12200.0,,
2019-01-07,10432.0,11190.0,19382.0,10931.0,4907.0,10711.0,12050.0,,
2019-01-08,10089.0,10410.0,18832.0,10835.0,4931.0,10678.0,11875.0,,
2019-01-09,9786.0,9840.0,18159.0,10715.0,4927.0,10461.0,11538.0,,
2019-01-10,9404.0,9110.0,17456.0,10535.0,4909.0,10250.0,11263.0,,
2019-01-11,9145.0,8670.0,16986.0,10362.0,4888.0,9950.0,10960.0,,
2019-01-14,8988.0,8435.0,16786.0,10108.0,4826.0,9719.0,10808.0,,
2019-01-15,8881.0,8290.0,16620.0,9983.0,4852.0,9533.0,10805.0,,
2019-01-16,8680.0,8040.0,16380.0,9731.0,4840.0,9200.0,10692.0,,
2019-01-17,8410.0,7555.0,16050.0,9455.0,4834.0,8828.0,10483.0,,
2019-01-18,8190.0,7270.0,15767.0,9105.0,4780.0,8389.0,10237.0,,
2019-01-21,7974.0,6935.0,15505.0,8786.0,4727.0,8144.0,10050.0,,
2019-01-22,7644.0,6470.0,15209.0,8340.0,4687.0,7722.0,9870.0,,
2019-01-23,7187.0,5935.0,14573.0,7843.0,4515.0,7139.0,9593.0,,
2019-01-24,6671.0,5255.0,13991.0,7303.0,4343.0,6550.0,9205.0,,
2019-01-25,6020.0,4780.0,13414.0,6810.0,3466.0,5894.0,8915.0,,
2019-01-28,5525.0,4310.0,12991.0,6400.0,2904.0,5428.0,8695.0,,
2019-01-29,5178.0,3975.0,12618.0,6119.0,2486.0,5122.0,8460.0,,
2019-01-30,4916.0,3698.0,12359.0,5858.0,2116.0,4875.0,8335.0,,
2019-01-31,4609.0,3483.0,11768.0,5644.0,1880.0,4625.0,8122.0,,
2019-02-01,4500.0,3413.0,11655.0,5542.0,1709.0,4561.0,8030.0,,
2019-02-04,4435.0,3363.0,11586.0,5467.0,1649.0,4350.0,7915.0,,
2019-02-05,4442.0,3343.0,11573.0,5509.0,1594.0,,7895.0,,
2019-02-06,4439.0,3308.0,11559.0,5586.0,1581.0,,7886.0,,
2019-02-07,4506.0,3368.0,11595.0,5838.0,1592.0,4403.0,7980.0,,
2019-02-08,4618.0,3423.0,11682.0,6117.0,1661.0,4431.0,8030.0,,
2019-02-11,4714.0,3483.0,11745.0,6317.0,1771.0,4560.0,8068.0,,
2019-02-12,4828.0,3568.0,11773.0,6596.0,1830.0,4933.0,8150.0,,
2019-02-13,4919.0,3588.0,11816.0,6878.0,1921.0,5456.0,8188.0,,
2019-02-14,4988.0,3573.0,11843.0,7083.0,1970.0,5711.0,8200.0,,
2019-02-15,5029.0,3593.0,11864.0,7163.0,1991.0,5856.0,8188.0,,
2019-02-18,5061.0,3573.0,11882.0,7238.0,2016.0,5939.0,8195.0,,
2019-02-19,5147.0,3573.0,11911.0,7425.0,2117.0,6072.0,8221.0,,
2019-02-20,5229.0,3623.0,11991.0,7574.0,2202.0,6233.0,8288.0,,
2019-02-21,5296.0,3683.0,12038.0,7674.0,2233.0,6372.0,8325.0,,
2019-02-22,5370.0,3813.0,12156.0,7721.0,2258.0,6389.0,8365.0,,
2019-02-25,5518.0,4018.0,12327.0,7845.0,2291.0,6472.0,8475.0,,
2019-02-26,5746.0,4288.0,12623.0,8123.0,2367.0,6711.0,8805.0,,
2019-02-27,6055.0,4673.0,13042.0,8678.0,2502.0,7106.0,9280.0,,
2019-02-28,6548.0,5355.0,13548.0,9413.0,2663.0,7517.0,9775.0,,
2019-03-01,6953.0,5925.0,13980.0,9963.0,2863.0,8056.0,10083.0,,
2019-03-04,7249.0,6435.0,14223.0,10219.0,3002.0,8500.0,10283.0,,
2019-03-05,7436.0,6685.0,14438.0,10381.0,3117.0,8772.0,10445.0,,
2019-03-06,7550.0,6870.0,14585.0,10409.0,3177.0,8872.0,10637.0,,
2019-03-07,7454.0,6695.0,14566.0,10191.0,3186.0,8661.0,10695.0,,
2019-03-08,7195.0,6320.0,14195.0,9864.0,3137.0,8328.0,10610.0,,
2019-03-11,6971.0,6000.0,13905.0,9560.0,3076.0,8031.0,10506.0,,
2019-03-12,6755.0,5650.0,13718.0,9192.0,3007.0,7769.0,10335.0,,
2019-03-13,6627.0,5515.0,13507.0,8979.0,2987.0,7633.0,10148.0,,
2019-03-14,6771.0,5660.0,13750.0,9088.0,3006.0,7739.0,10428.0,,
2019-03-15,7108.0,6200.0,14368.0,9346.0,3139.0,7872.0,10795.0,,
2019-03-18,7283.0,6455.0,14635.0,9447.0,3206.0,8050.0,10975.0,,
2019-03-19,7419.0,6650.0,14915.0,9498.0,3303.0,8200.0,11281.0,,
2019-03-20,7730.0,7205.0,15482.0,9543.0,3417.0,8697.0,11575.0,,
2019-03-21,8105.0,8140.0,15998.0,9550.0,3515.0,8893.0,11818.0,,
2019-03-22,8241.0,8490.0,16295.0,9475.0,3474.0,8872.0,11900.0,,
2019-03-25,8313.0,8760.0,16390.0,9356.0,3448.0,8783.0,11961.0,,
2019-03-26,8440.0,9105.0,16655.0,9221.0,3412.0,8567.0,12037.0,,
2019-03-27,8461.0,9230.0,16859.0,8960.0,3387.0,8233.0,12055.0,,
2019-03-28,8700.0,10175.0,17232.0,8721.0,3332.0,7939.0,12055.0,,
2019-03-29,8813.0,10570.0,17395.0,8619.0,3316.0,7756.0,12145.0,,
2019-04-01,8873.0,10750.0,17511.0,8564.0,3333.0,7706.0,12170.0,,
2019-04-02,8952.0,10895.0,17695.0,8630.0,3332.0,7844.0,12195.0,,
2019-04-03,9009.0,11015.0,17909.0,8559.0,3324.0,7839.0,12142.0,,
2019-04-04,8986.0,11035.0,17982.0,8395.0,3317.0,7606.0,12012.0,,
2019-04-05,8902.0,10935.0,17832.0,8265.0,3294.0,7463.0,11845.0,,
2019-04-08,8798.0,10810.0,17686.0,8146.0,3273.0,7333.0,11705.0,,
2019-04-09,8673.0,10580.0,17518.0,8044.0,3233.0,7225.0,11545.0,,
2019-04-10,8588.0,10455.0,17391.0,7964.0,3222.0,7188.0,11413.0,,
2019-04-11,8557.0,10410.0,17377.0,7929.0,3209.0,7050.0,11320.0,,
2019-04-12,8577.0,10415.0,17464.0,7949.0,3219.0,6978.0,11375.0,,
2019-04-15,8729.0,10690.0,17739.0,8094.0,3254.0,7042.0,11522.0,,
2019-04-16,8948.0,10935.0,17976.0,8422.0,3298.0,7689.0,11720.0,,
2019-04-17,9172.0,11240.0,18250.0,8778.0,3371.0,8183.0,11900.0,,
2019-04-18,9295.0,11350.0,18355.0,8998.0,3406.0,8556.0,12006.0,,
2019-04-22,,,,,,8683.0,,,
2019-04-23,9362.0,11375.0,18409.0,9089.0,3403.0,8739.0,12010.0,,
2019-04-24,9416.0,11410.0,18505.0,9200.0,3413.0,9044.0,12005.0,,
2019-04-25,9450.0,11430.0,18541.0,9270.0,3416.0,9267.0,11970.0,,
2019-04-26,9485.0,11430.0,18565.0,9358.0,3474.0,9311.0,11939.0,,
2019-04-29,9513.0,11400.0,18525.0,9458.0,3534.0,9338.0,11950.0,,
2019-04-30,9503.0,11390.0,18525.0,9478.0,3546.0,9250.0,11993.0,,
2019-05-01,9499.0,11322.0,18500.0,9481.0,3575.0,,12044.0,,
2019-05-02,9516.0,11230.0,18514.0,9545.0,3619.0,9200.0,12123.0,,
2019-05-03,9524.0,11205.0,18624.0,9598.0,3639.0,9207.0,12188.0,,
2019-05-06,,,,,,9238.0,,,
2019-05-07,9514.0,11180.0,18677.0,9577.0,3624.0,9256.0,12205.0,,
2019-05-08,9509.0,11155.0,18620.0,9532.0,3657.0,9283.0,12198.0,,
2019-05-09,9548.0,11165.0,18699.0,9569.0,3696.0,9311.0,12285.0,,
2019-05-10,9592.0,11195.0,18768.0,9617.0,3723.0,9333.0,12393.0,,
2019-05-13,9694.0,11280.0,18918.0,9708.0,3758.0,9397.0,12560.0,,
2019-05-14,9837.0,11450.0,19077.0,9896.0,3812.0,9764.0,12700.0,,
2019-05-15,9953.0,11575.0,19200.0,10019.0,3858.0,10050.0,12843.0,,
2019-05-16,10023.0,11670.0,19283.0,10105.0,3876.0,10189.0,13000.0,,
2019-05-17,10042.0,11706.0,19295.0,10112.0,3868.0,10189.0,13039.0,,
2019-05-20,10050.0,11715.0,19295.0,10135.0,3867.0,,13135.0,,
2019-05-21,10066.0,11730.0,19291.0,10178.0,3866.0,10181.0,13180.0,,
2019-05-22,10150.0,11806.0,19352.0,10305.0,3870.0,10189.0,13398.0,,
2019-05-23,10308.0,11905.0,19520.0,10617.0,3910.0,10339.0,13625.0,,
2019-05-24,10446.0,11950.0,19659.0,10938.0,3960.0,10506.0,13710.0,,
2019-05-27,,,,,,10639.0,,,
2019-05-28,10593.0,12035.0,19785.0,11246.0,3989.0,10925.0,13850.0,,
2019-05-29,10712.0,12039.0,19867.0,11567.0,4030.0,11411.0,13933.0,,
2019-05-30,10740.0,11925.0,19909.0,11685.0,4059.0,11633.0,14098.0,,
2019-05-31,10705.0,11820.0,19859.0,11708.0,4060.0,11650.0,14035.0,,
2019-06-03,10618.0,11685.0,19782.0,11627.0,4037.0,11511.0,13990.0,,
2019-06-04,10458.0,11355.0,19600.0,11513.0,3991.0,11344.0,13845.0,,
2019-06-05,10303.0,10965.0,19377.0,11428.0,3978.0,,13635.0,,
2019-06-06,9997.0,10195.0,19055.0,11354.0,3944.0,11178.0,13400.0,,
2019-06-07,9736.0,9675.0,18768.0,11284.0,3928.0,11091.0,13245.0,,
2019-06-10,9533.0,9194.0,18595.0,11195.0,3920.0,10950.0,13106.0,,
2019-06-11,9373.0,8840.0,18386.0,11139.0,3894.0,10972.0,12950.0,,
2019-06-12,9236.0,8650.0,18205.0,11020.0,3846.0,10969.0,12823.0,,
2019-06-13,9135.0,8575.0,18118.0,10836.0,3799.0,10903.0,12745.0,,
2019-06-14,9085.0,8575.0,18050.0,10710.0,3772.0,10767.0,12628.0,,
2019-06-17,9035.0,8605.0,17955.0,10594.0,3714.0,10594.0,12475.0,,
2019-06-18,8974.0,8675.0,17850.0,10403.0,3662.0,10428.0,12310.0,,
2019-06-19,8917.0,8745.0,17750.0,10256.0,3619.0,10239.0,12048.0,,
2019-06-20,8837.0,8730.0,17652.0,10088.0,3586.0,10017.0,11840.0,,
2019-06-21,8795.0,8738.0,17573.0,9952.0,3576.0,9928.0,11743.0,,
2019-06-24,8914.0,9015.0,17741.0,9962.0,3584.0,9811.0,11760.0,,
2019-06-25,9221.0,9775.0,18089.0,10105.0,3589.0,9911.0,11910.0,,
2019-06-26,9550.0,10430.0,18468.0,10344.0,3639.0,10089.0,12165.0,,
2019-06-27,9960.0,11215.0,19105.0,10608.0,3704.0,10300.0,12420.0,,
2019-06-28,10301.0,11925.0,19685.0,10826.0,3743.0,10411.0,12647.0,,
2019-07-01,10547.0,12400.0,20045.0,11005.0,3793.0,10533.0,12765.0,,
2019-07-02,10971.0,13010.0,20727.0,11320.0,3834.0,10739.0,13005.0,,
2019-07-03,11465.0,13935.0,21500.0,11616.0,3939.0,11094.0,13333.0,,
2019-07-04,12539.0,16010.0,23366.0,12066.0,4130.0,11561.0,13763.0,,
2019-07-05,13295.0,17935.0,24468.0,12358.0,4333.0,11900.0,14100.0,,
2019-07-08,13534.0,18345.0,24800.0,12461.0,4389.0,12117.0,14240.0,,
2019-07-09,13886.0,18905.0,25256.0,12653.0,4490.0,12339.0,14394.0,,
2019-07-10,14300.0,19550.0,25857.0,12914.0,4826.0,12544.0,14780.0,,
2019-07-11,15018.0,20480.0,27003.0,13405.0,5433.0,12694.0,15157.0,,
2019-07-12,15536.0,21000.0,27673.0,13999.0,5706.0,13172.0,15425.0,,
2019-07-15,15919.0,21330.0,28068.0,14392.0,5950.0,13413.0,15565.0,,
2019-07-16,16396.0,21985.0,28732.0,14837.0,6148.0,13611.0,15720.0,,
2019-07-17,16661.0,22295.0,29236.0,15046.0,6172.0,14267.0,15842.0,,
2019-07-18,17053.0,22555.0,30062.0,15405.0,6398.0,14639.0,16160.0,,
2019-07-19,17348.0,22725.0,30574.0,15602.0,6681.0,15217.0,16485.0,,
2019-07-22,17597.0,23000.0,30989.0,15796.0,6989.0,15522.0,16698.0,,
2019-07-23,17742.0,23235.0,31089.0,15885.0,7217.0,15789.0,16743.0,,
2019-07-24,17658.0,23110.0,30844.0,15636.0,7360.0,15694.0,16545.0,,
2019-07-25,17431.0,22795.0,30724.0,15200.0,7368.0,15356.0,16272.0,,
2019-07-26,16869.0,21585.0,30001.0,14779.0,7293.0,14917.0,15985.0,,
2019-07-29,16399.0,20825.0,29368.0,14368.0,7180.0,14633.0,15700.0,,
2019-07-30,15752.0,19605.0,28425.0,13931.0,7027.0,14117.0,15358.0,,
2019-07-31,15129.0,18775.0,27620.0,13436.0,6907.0,13489.0,14975.0,,
2019-08-01,14547.0,17980.0,26918.0,12781.0,6782.0,12767.0,14630.0,,
